route_id,route_short_name,route_long_name,route_type,direction_id,shape_id,route_segment_km,segment_start_km,segment_end_km,stop_before_id,stop_before_name,stop_before_dist_km,stop_after_id,stop_after_name,stop_after_dist_km,bunching_events,severe_events,high_events,moderate_events,avg_gap_km,median_gap_km,closest_gap_km,vehicles_involved,active_timestamps
6636,049,49th Avenue,Regular Bus,1,312507,18.5,18.5,19.0,1912,Westbound SW Marine Dr @ Kullahun Dr,16.83,1895,Northbound Wesbrook Mall @ Triumf Centre,19.45,2,0,0,2,0.375,0.375,0.371,1,2
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,6.0,6.0,6.5,740,Westbound E Hastings St @ Victoria Dr,5.96,504,Westbound E Hastings St @ McLean Dr,6.58,2,0,1,1,0.212,0.212,0.154,2,2
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2.0,2.0,2.5,354,Eastbound W 4th Ave @ 4100 Block,1.79,358,Eastbound W 4th Ave @ Alma St,2.7,2,0,0,2,0.363,0.363,0.363,1,2
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,8.0,8.0,8.5,4879,Northbound Granville St @ W 5th Ave,7.92,11426,Northbound Granville St @ Drake St,9.25,2,1,0,1,0.14,0.14,0.025,2,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,6.5,6.5,7.0,9849,Westbound Hwy 91 Onramp @ Westminster Hwy,6.43,6988,Northbound No. 6 Rd @ Maycrest Way,14.07,2,0,1,1,0.268,0.268,0.227,1,2
6627,025,King Edward,Regular Bus,0,312450,4.5,4.5,5.0,1500,Eastbound W 16 Ave @ Trimble St,3.92,1504,Eastbound W 16 Ave @ Highbury St,5.27,2,2,0,0,0.021,0.021,0.0,2,2
6641,099,Broadway B-Line,B-Line,1,312530,6.5,6.5,7.0,545,Westbound W Broadway @ Granville St,5.57,11113,Westbound W Broadway @ Macdonald St,7.6,2,0,0,2,0.342,0.342,0.342,2,2
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,16.5,16.5,17.0,1048,Southbound Renfrew St @ Venables St,16.4,1051,Southbound Renfrew St @ E 1st Ave,17.16,2,0,1,1,0.263,0.263,0.103,1,2
6641,099,Broadway B-Line,B-Line,1,312530,9.5,9.5,10.0,361,Southbound Alma St @ W 10 Ave,9.03,582,Westbound W 10 Ave @ Sasamat St,10.8,2,0,1,1,0.334,0.334,0.228,2,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,2.5,2.5,3.0,,,,2386,Westbound Ewen Ave @ Howes St,3.23,2,0,0,2,0.325,0.325,0.317,1,2
37810,R4,41st Avenue,RapidBus,0,313452,2.5,2.5,3.0,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,2,2,0,0,0.016,0.016,0.012,2,2
6738,502,Fraser Hwy,Express / Regional,0,317228,3.0,3.0,3.5,13052,Eastbound Fraser Hwy @ 140 St,2.34,6470,Eastbound Fraser Hwy @ 148 St,4.63,2,0,1,1,0.33,0.33,0.219,1,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,12.0,12.0,12.5,12552,Westbound 84 Ave @ Venture Way,11.77,5924,Westbound 84 Ave @ 154 St,12.66,2,0,1,1,0.308,0.308,0.15,1,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,24.5,24.5,25.0,12827,Westbound Hastings St @ Willingdon Ave,24.29,12777,Westbound Hastings St @ MacDonald Ave,25.32,2,0,0,2,0.377,0.377,0.354,1,2
6619,009,Broadway,Regular Bus,0,312285,9.0,9.0,9.5,895,Eastbound E Broadway @ Victoria Dr,8.85,898,Eastbound E Broadway @ Nanaimo St,9.58,2,2,0,0,0.023,0.023,0.02,2,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,11.0,11.0,11.5,8486,Westbound 100 Ave @ 160 St,10.67,5812,Northbound 156 St @ 102 Ave,11.89,2,0,0,2,0.372,0.372,0.331,2,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,8.0,8.0,8.5,3316,Westbound Guildford Way @ Eagle Ridge Hospital,7.82,11259,Southbound Ioco Rd @ Suter Brook Way,8.92,2,0,0,2,0.29,0.29,0.272,1,2
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,1,312849,1.0,1.0,1.5,9131,Westbound W Georgia St @ Bute St,1.0,8643,Westbound W Georgia St @ Cardero St,1.54,2,0,0,2,0.414,0.414,0.383,1,2
6705,321,King George Blvd,Regular Bus,1,312952,16.5,16.5,17.0,5524,Southbound King George Blvd @ Crescent Rd,16.4,10443,Southbound King George Blvd @ 32 Ave,17.24,2,0,0,2,0.398,0.398,0.32,1,2
6642,100,Marine Drive,Regular Bus,1,312538,15.0,15.0,15.5,826,Westbound SW Marine Dr @ Oak St,14.65,2137,Northbound Granville St @ W 71 Ave,15.6,2,0,0,2,0.428,0.428,0.379,1,2
6738,502,Fraser Hwy,Express / Regional,0,317228,16.5,16.5,17.0,8989,Eastbound Fraser Hwy @ 196 St,16.26,7146,Eastbound Fraser Hwy @ 200 St,17.35,2,0,1,1,0.29,0.29,0.188,1,2
6642,100,Marine Drive,Regular Bus,1,312538,8.0,8.0,8.5,1811,Westbound SE Marine Dr @ Jellicoe St,7.86,1812,Westbound SE Marine Dr @ Elliott St,8.54,2,1,1,0,0.12,0.12,0.078,1,2
37810,R4,41st Avenue,RapidBus,0,313452,5.5,5.5,6.0,1896,Westbound W 16 Ave @ Wesbrook Mall,1.76,12625,Dunbar Loop @ Bay 7,7.62,2,0,0,2,0.442,0.442,0.435,2,2
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,3.0,3.0,3.5,278,Eastbound W 10 Ave @ Tolmie St,2.85,282,Eastbound W 10 Ave @ Courtenay St,3.73,2,0,2,0,0.219,0.219,0.213,1,2
6627,025,King Edward,Regular Bus,0,312450,6.5,6.5,7.0,1505,Eastbound W King Edward Ave @ Dunbar St,6.36,1509,Eastbound W King Edward Ave @ Quesnel Dr,7.24,2,0,0,2,0.422,0.422,0.417,1,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,24.0,24.0,24.5,1892,Westbound Hastings St @ Gamma Ave,23.79,1478,Westbound Hastings St @ Madison Ave,24.77,2,0,1,1,0.328,0.328,0.227,1,2
6705,321,King George Blvd,Regular Bus,0,312945,6.0,6.0,6.5,10445,Northbound King George Blvd @ 148 St,5.62,5448,Northbound King George Blvd @ Crescent Rd,6.53,2,2,0,0,0.097,0.097,0.097,1,2
37807,R5,Hastings St,RapidBus,1,313460,13.0,13.0,13.5,968,Westbound E Hastings St @ Renfrew St,12.47,503,Westbound E Hastings St @ Commercial Dr,14.43,2,0,2,0,0.19,0.19,0.143,2,2
6687,250,Horseshoe Bay/Dundarave/Vancouver,Express / Regional,1,312849,9.5,9.5,10.0,4668,Westbound Marine Dr @ 20 St,9.41,4672,Westbound Marine Dr @ 23 St,10.17,2,0,1,1,0.313,0.313,0.237,1,2
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,14.0,14.0,14.5,591,Westbound W 4th Ave @ Macdonald St,13.86,594,Westbound W 4th Ave @ Blenheim St,14.54,2,0,2,0,0.17,0.17,0.141,1,2
6625,020,Victoria,Regular Bus,0,312419,0.5,0.5,1.0,1213,Northbound Victoria Dr @ E 61 Ave,0.49,1216,Northbound Victoria Dr @ E 54 Ave,1.12,2,0,0,2,0.298,0.298,0.251,1,2
6624,019,Kingsway,Regular Bus,0,312405,3.5,3.5,4.0,80,Eastbound W Pender St @ Hamilton St,3.24,524,Eastbound E Pender St @ Main St,4.04,2,0,0,2,0.449,0.449,0.443,1,2
6642,100,Marine Drive,Regular Bus,1,312538,11.5,11.5,12.0,12971,Westbound SE Marine Dr @ Poplar St,11.32,12760,Westbound SE Marine Dr @ Main St,12.04,2,0,2,0,0.196,0.196,0.196,1,2
6641,099,Broadway B-Line,B-Line,1,312530,12.0,12.0,12.5,582,Westbound W 10 Ave @ Sasamat St,10.8,12483,Westbound University Blvd @ Western Parkway,13.51,2,0,0,2,0.308,0.308,0.291,2,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,6.0,6.0,6.5,6956,Eastbound Cambie Rd @ No. 5 Rd,5.82,6958,Eastbound Cambie Rd @ Jacombs Rd,6.66,2,0,0,2,0.36,0.36,0.36,1,2
6627,025,King Edward,Regular Bus,1,312455,14.5,14.5,15.0,1593,Westbound W King Edward Ave @ Marguerite St,14.29,1597,Westbound W King Edward Ave @ Yew St,15.19,2,1,1,0,0.128,0.128,0.037,2,2
6636,049,49th Avenue,Regular Bus,1,312507,15.0,15.0,15.5,2070,Northbound Dunbar St @ SW Marine Dr,14.86,1908,Westbound W 41 Ave @ Olympic St,15.62,2,0,1,1,0.312,0.312,0.217,1,2
6642,100,Marine Drive,Regular Bus,0,312532,10.0,10.0,10.5,2166,Eastbound Marine Dr @ Greenall Ave,9.61,2168,Eastbound Marine Dr @ Sussex Ave,10.5,2,0,0,2,0.363,0.363,0.341,2,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,16.0,16.0,16.5,6993,Westbound Cambie Rd @ 12300 Block,15.9,6995,Westbound Cambie Rd @ Bargen Dr,16.68,2,1,0,1,0.197,0.197,0.0,1,2
37810,R4,41st Avenue,RapidBus,0,313452,10.0,10.0,10.5,13151,Eastbound W 41 Ave @ Maple St,9.97,199,Eastbound W 41 Ave @ Granville St,11.0,2,2,0,0,0.054,0.054,0.047,2,2
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,5.0,5.0,5.5,318,Eastbound W Broadway @ Alma St,4.87,10652,Eastbound W Broadway St @ Balaclava St,5.73,2,0,1,1,0.313,0.313,0.148,2,2
6738,502,Fraser Hwy,Express / Regional,0,317228,6.0,6.0,6.5,9019,Eastbound Fraser Hwy @ Fleetwood Way,5.81,5292,Eastbound Fraser Hwy @ 158 St,6.91,2,0,0,2,0.363,0.363,0.344,2,2
6641,099,Broadway B-Line,B-Line,0,312527,0.5,0.5,1.0,271,Eastbound University Blvd @ Allison Rd,0.47,279,Eastbound W 10 Ave @ Sasamat St,3.04,2,0,1,1,0.239,0.239,0.117,2,2
6624,019,Kingsway,Regular Bus,0,312397,4.0,4.0,4.5,21,Eastbound E Pender St @ Carrall St,3.76,234,Southbound Main St @ National Ave,4.71,2,0,0,2,0.375,0.375,0.348,1,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,8.5,8.5,9.0,11827,Southbound Ioco Rd @ Newport Dr,8.47,12241,Inlet Centre Station @ Bay 1,9.02,2,0,0,2,0.375,0.375,0.318,1,2
16718,014,Hastings/UBC Exchange,Regular Bus,0,312332,17.5,17.5,18.0,959,Eastbound E Hastings St @ Renfrew St,17.35,962,Eastbound E Hastings St @ Cassiar St,18.34,2,0,2,0,0.193,0.193,0.193,2,2
6641,099,Broadway B-Line,B-Line,0,312527,1.0,1.0,1.5,271,Eastbound University Blvd @ Allison Rd,0.47,279,Eastbound W 10 Ave @ Sasamat St,3.04,2,0,0,2,0.305,0.305,0.27,1,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,2.5,2.5,3.0,5896,Eastbound 108 Ave @ 140 St,2.47,5898,Eastbound 108 Ave @ 144 St,3.28,2,1,0,1,0.238,0.238,0.063,1,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,1.5,1.5,2.0,5844,Gateway Station @ Bay 3,1.24,5895,Eastbound 108 Ave @ 138 St,2.05,2,2,0,0,0.054,0.054,0.018,2,2
6642,100,Marine Drive,Regular Bus,1,312538,6.0,6.0,6.5,2222,Westbound Marine Dr @ Greenall Ave,5.56,1808,Westbound SE Marine Dr @ Matheson Cres,6.61,2,0,0,2,0.373,0.373,0.373,2,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,14.0,14.0,14.5,3765,Southbound Barnet Hwy @ Clarke St,13.58,12506,Eastbound St. Johns St @ Kyle St,14.57,2,0,1,1,0.223,0.223,0.143,1,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,14.0,14.0,14.5,9849,Westbound Hwy 91 Onramp @ Westminster Hwy,6.43,6990,Westbound Cambie Rd @ No. 6 Rd,14.66,2,0,0,2,0.407,0.407,0.339,2,2
6705,321,King George Blvd,Regular Bus,0,312945,11.5,11.5,12.0,10808,Northbound King George Blvd @ 5000 Block,9.87,11913,Northbound King George Blvd @ 58A Ave,12.13,2,2,0,0,0.07,0.07,0.066,1,2
6625,020,Victoria,Regular Bus,1,312428,0.5,0.5,1.0,193,Westbound Robson St @ Granville St,0.45,938,Eastbound W Hastings St @ Seymour St,1.24,2,0,0,2,0.263,0.263,0.263,1,2
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,0.5,0.5,1.0,493,Westbound McGill St @ N Kaslo St,0.31,495,Southbound N Nanaimo St @ McGill St,1.06,2,0,0,2,0.455,0.455,0.427,2,2
37810,R4,41st Avenue,RapidBus,1,313453,14.0,14.0,14.5,1907,Dunbar Loop @ Bay 5,11.76,10960,Eastbound W 16 Ave @ Wesbrook Mall,17.45,2,0,1,1,0.325,0.325,0.157,2,2
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312365,3.5,3.5,4.0,1032,Northbound West Blvd @ W 39 Ave,3.43,1036,Northbound Arbutus St @ W 33 Ave,4.1,2,0,0,2,0.444,0.444,0.422,2,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,10.0,10.0,10.5,5917,Southbound 160 St @ 91 Ave,9.94,5918,Southbound 160 St @ 88 Ave,10.55,2,0,2,0,0.168,0.168,0.168,2,2
6705,321,King George Blvd,Regular Bus,1,312952,16.0,16.0,16.5,6466,South Surrey Park & Ride @ Bay 2,15.53,5525,Southbound King George Blvd @ 34 Ave,16.76,2,0,1,1,0.246,0.246,0.106,1,2
6738,502,Fraser Hwy,Express / Regional,0,317228,16.0,16.0,16.5,7161,Eastbound Fraser Hwy @ 194 St,15.76,5338,Eastbound Fraser Hwy @ Langley Bypass,16.65,2,0,1,1,0.291,0.291,0.201,1,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,10.0,10.0,10.5,3215,Westbound St. Johns St @ Moray St,9.74,11940,Moody Centre Station @ Bay 5,10.64,2,0,0,2,0.415,0.415,0.358,1,2
16718,014,Hastings/UBC Exchange,Regular Bus,1,312348,1.0,1.0,1.5,4881,Southbound Howe St @ Dunsmuir St,0.85,4884,Southbound Howe St @ Nelson St,1.53,2,0,2,0,0.165,0.165,0.164,1,2
6627,025,King Edward,Regular Bus,1,312455,22.5,22.5,23.0,10959,Westbound W 16 Ave @ Wesbrook Mall,22.08,1613,Northbound Wesbrook Mall @ Thunderbird Blvd,23.0,2,0,1,1,0.205,0.205,0.159,1,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,16.5,16.5,17.0,3182,Eastbound St. Johns St @ Buller St,16.39,3317,Northbound Ioco Rd @ Newport Dr,17.31,2,0,0,2,0.279,0.279,0.251,1,2
6627,025,King Edward,Regular Bus,0,312450,8.0,8.0,8.5,1510,Eastbound W King Edward Ave @ Puget Dr,7.7,1513,Eastbound W King Edward Ave @ Yew St,8.68,2,0,0,2,0.313,0.313,0.264,1,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,2.0,2.0,2.5,11870,Eastbound 108 Ave @ Whalley Blvd,1.85,5897,Eastbound 108 Ave @ 142 St,2.88,2,0,0,2,0.376,0.376,0.291,2,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,0,313126,8.0,8.0,8.5,6961,Southbound No. 6 Rd @ Mayfield Place,7.81,10144,Eastbound Westminster Hwy @ Hwy 91 Offramp,15.66,2,1,0,1,0.206,0.206,0.085,1,2
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,3.5,3.5,4.0,351,Eastbound W 4th Ave @ Tolmie St,3.34,354,Eastbound W 4th Ave @ 4100 Block,4.38,2,0,0,2,0.429,0.429,0.364,1,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,13.5,13.5,14.0,3764,Southbound Barnet Hwy @ Gore St,12.95,3177,Eastbound St. Johns St @ Douglas St,14.02,2,0,2,0,0.213,0.213,0.179,1,2
6619,009,Broadway,Regular Bus,0,312285,7.5,7.5,8.0,890,Eastbound E Broadway @ St. Catherines St,7.42,892,Eastbound E Broadway @ Clark Dr,8.01,2,0,2,0,0.21,0.21,0.195,1,2
6642,100,Marine Drive,Regular Bus,0,312532,9.0,9.0,9.5,2164,Eastbound SE Marine Dr @ City Edge Place,8.99,2166,Eastbound Marine Dr @ Greenall Ave,9.61,2,2,0,0,0.077,0.077,0.076,2,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,1,312669,21.0,21.0,21.5,3800,Southbound Inlet Dr @ Ridge Dr,20.71,1885,Westbound Hastings St @ Sperling Ave,21.51,2,0,0,2,0.392,0.392,0.367,1,2
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,15.0,15.0,15.5,604,Southbound Blanca St @ W 4th Ave,14.68,608,Westbound University Blvd @ 5100 Block,16.27,2,2,0,0,0.092,0.092,0.09,2,2
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,11.5,11.5,12.0,3762,Eastbound Barnet Rd @ 9900 Block,10.3,3764,Southbound Barnet Hwy @ Gore St,12.95,2,1,1,0,0.098,0.098,0.014,1,2
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,15.0,15.0,15.5,580,Westbound W 10 Ave @ Discovery St,14.85,583,Westbound W 10 Ave @ Tolmie St,15.52,2,0,1,1,0.247,0.247,0.161,1,2
16718,014,Hastings/UBC Exchange,Regular Bus,1,312348,2.5,2.5,3.0,11542,Southbound Howe St @ Davie St,1.8,542,Westbound W 5th Ave Offramp @ Granville St,3.41,2,2,0,0,0.091,0.091,0.087,1,2
6636,049,49th Avenue,Regular Bus,1,312507,8.0,8.0,8.5,2045,Westbound E 49 Ave @ St. George St,8.0,2047,Westbound E 49 Ave @ Main St,8.56,2,1,0,1,0.186,0.186,0.074,1,2
6627,025,King Edward,Regular Bus,0,312450,11.0,11.0,11.5,1522,Eastbound W King Edward Ave @ Oak St,10.84,12866,King Edward Station @ Bay 3,11.6,2,0,0,2,0.391,0.391,0.285,1,2
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,8.0,8.0,8.5,407,Westbound W 5th Ave @ Granville St,7.77,11426,Northbound Granville St @ Drake St,9.21,2,0,1,1,0.267,0.267,0.227,1,2
6625,020,Victoria,Regular Bus,0,312419,3.0,3.0,3.5,662,Northbound Victoria Dr @ E 36 Ave,3.0,665,Northbound Victoria Dr @ Kingsway,3.78,2,1,1,0,0.117,0.117,0.072,2,2
6617,007,Nanaimo Station/Dunbar,Regular Bus,1,312273,0.5,0.5,1.0,722,Northbound Nanaimo St @ E 22 Ave,0.38,725,Northbound Nanaimo St @ S Grandview Hwy,1.07,2,0,0,2,0.303,0.303,0.303,1,2
6622,016,29th Avenue Station/Arbutus,Regular Bus,1,312384,19.0,19.0,19.5,11541,Southbound West Blvd @ W 57 Ave,18.93,1126,Southbound Angus Dr @ W 63 Ave,19.53,2,0,1,1,0.281,0.281,0.217,2,2
6619,009,Broadway,Regular Bus,0,312285,1.5,1.5,2.0,322,Eastbound W Broadway @ Macdonald St,1.32,325,Eastbound W Broadway @ Vine St,2.07,2,0,1,1,0.255,0.255,0.162,1,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,6.5,6.5,7.0,5817,Eastbound 104 Ave @ 154 St,6.16,8967,Eastbound 100 Ave @ 156 St,7.36,2,1,0,1,0.18,0.18,0.0,1,2
6617,007,Nanaimo Station/Dunbar,Regular Bus,0,312261,0.5,0.5,1.0,303,Northbound Dunbar St @ W 38 Ave,0.43,306,Northbound Dunbar St @ W 31 Ave,1.14,2,0,0,2,0.341,0.341,0.315,1,2
37807,R5,Hastings St,RapidBus,1,313460,14.0,14.0,14.5,737,Westbound E Hastings St @ Nanaimo St,13.4,185,Westbound E Hastings St @ Main St,16.51,2,0,0,2,0.484,0.484,0.48,1,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,14.5,14.5,15.0,6989,Northbound No. 6 Rd @ Mayfield Place,14.31,6992,Westbound Cambie Rd @ Jacombs Rd,15.46,2,0,0,2,0.302,0.302,0.302,2,2
6614,004,Powell/UBC Exchange,Regular Bus,1,312238,1.5,1.5,2.0,4883,Southbound Howe St @ Robson St,1.21,542,Westbound W 5th Ave Offramp @ Granville St,3.42,2,0,0,2,0.492,0.492,0.492,1,2
6622,016,29th Avenue Station/Arbutus,Regular Bus,0,312366,14.5,14.5,15.0,952,Eastbound E Hastings St @ Victoria Dr,14.3,956,Eastbound E Hastings St @ Kamloops St,15.1,2,0,2,0,0.143,0.143,0.143,1,2
6705,321,King George Blvd,Regular Bus,0,312945,7.0,7.0,7.5,5448,Northbound King George Blvd @ Crescent Rd,6.53,5449,Northbound King George Blvd @ 40 Ave,8.08,2,1,1,0,0.165,0.165,0.099,2,2
6705,321,King George Blvd,Regular Bus,0,312945,11.0,11.0,11.5,10808,Northbound King George Blvd @ 5000 Block,9.87,5452,Northbound King George Blvd @ Hwy 10,11.67,2,1,1,0,0.102,0.102,0.078,1,2
6636,049,49th Avenue,Regular Bus,1,312507,5.5,5.5,6.0,2033,Westbound E 49 Ave @ Nanaimo St,5.42,2036,Westbound E 49 Ave @ Beatrice St,6.01,2,0,0,2,0.443,0.443,0.395,1,2
6627,025,King Edward,Regular Bus,0,312450,7.5,7.5,8.0,1509,Eastbound W King Edward Ave @ Quesnel Dr,7.24,1511,Eastbound W King Edward Ave @ Brakenridge St,8.1,2,1,0,1,0.206,0.206,0.051,1,2
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,1.0,1.0,1.5,273,Eastbound University Blvd @ 5300 Block,0.88,275,Northbound Blanca St @ W 10 Ave,2.55,2,0,0,2,0.352,0.352,0.27,1,2
6636,049,49th Avenue,Regular Bus,1,312507,20.5,20.5,21.0,11760,Northbound Wesbrook Mall @ Birney Ave,20.25,1613,Northbound Wesbrook Mall @ Thunderbird Blvd,21.25,2,2,0,0,0.035,0.035,0.0,2,2
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,2.5,2.5,3.0,356,Eastbound W 4th Ave @ Wallace St,2.34,12811,Eastbound W 4th Ave @ Blenheim St,3.29,2,0,0,2,0.435,0.435,0.435,1,2
6619,009,Broadway,Regular Bus,0,312285,11.0,11.0,11.5,905,Eastbound E Broadway @ Lillooet St,10.92,907,Eastbound Lougheed Hwy @ Skeena St,11.69,2,2,0,0,0.045,0.045,0.02,2,2
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,13.5,13.5,14.0,6117,Southbound 152 St @ 82 Ave,13.3,6119,Southbound 152 St @ 76 Ave,14.64,2,0,2,0,0.194,0.194,0.194,2,2
6738,502,Fraser Hwy,Express / Regional,0,317228,2.5,2.5,3.0,13052,Eastbound Fraser Hwy @ 140 St,2.34,6470,Eastbound Fraser Hwy @ 148 St,4.63,2,0,0,2,0.418,0.418,0.385,1,2
6642,100,Marine Drive,Regular Bus,0,312532,11.0,11.0,11.5,2169,Eastbound Marine Dr @ Strathearn Ave,10.9,2172,Eastbound Marine Dr @ Royal Oak Ave,11.82,2,0,1,1,0.193,0.193,0.123,2,2
6614,004,Powell/UBC Exchange,Regular Bus,0,312231,14.5,14.5,15.0,433,Eastbound Powell St @ Glen Dr,14.5,437,Eastbound Powell St @ Commercial Dr,15.38,2,0,0,2,0.391,0.391,0.29,2,2
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,7.0,7.0,7.5,9849,Westbound Hwy 91 Onramp @ Westminster Hwy,6.43,6988,Northbound No. 6 Rd @ Maycrest Way,14.07,2,2,0,0,0.0,0.0,0.0,1,2
37810,R4,41st Avenue,RapidBus,1,313453,13.0,13.0,13.5,1907,Dunbar Loop @ Bay 5,11.76,10960,Eastbound W 16 Ave @ Wesbrook Mall,17.45,2,1,0,1,0.144,0.144,0.0,2,2
6627,025,King Edward,Regular Bus,1,312455,14.0,14.0,14.5,1592,Westbound W King Edward Ave @ Granville St,13.89,1594,Westbound W King Edward Ave @ Pine Cres,14.5,2,0,2,0,0.213,0.213,0.196,1,2
16718,014,Hastings/UBC Exchange,Regular Bus,1,312346,13.5,13.5,14.0,573,Westbound W Broadway @ Collingwood St,13.19,577,Westbound W 10 Ave @ Crown St,14.19,1,0,0,1,0.351,0.351,0.351,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,1,312991,14.5,14.5,15.0,5187,Westbound 108 Ave @ Oriole Dr,14.49,5901,Westbound 108 Ave @ 146 St,15.15,1,0,0,1,0.358,0.358,0.358,1,1
6614,004,Powell/UBC Exchange,Regular Bus,0,312234,10.0,10.0,10.5,36,Eastbound W Cordova St @ Homer St,9.79,429,Eastbound E Cordova St @ Main St,10.61,1,0,0,1,0.487,0.487,0.487,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,6.5,6.5,7.0,3758,Northbound Inlet Dr @ Bayview Dr,5.9,3761,Eastbound Barnet Rd @ Barnet Marine Park,8.05,1,1,0,0,0.0,0.0,0.0,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,6.0,6.0,6.5,3758,Northbound Inlet Dr @ Bayview Dr,5.9,3759,Eastbound Barnet Rd @ 7600 Block,6.92,1,0,1,0,0.219,0.219,0.219,1,1
6636,049,49th Avenue,Regular Bus,1,312507,13.0,13.0,13.5,12744,Westbound W 49 Ave @ Yew St,12.79,2067,Westbound SW Marine Dr @ Carnarvon St,13.92,1,0,0,1,0.377,0.377,0.377,1,1
6625,020,Victoria,Regular Bus,0,312419,9.0,9.0,9.5,506,Westbound E Hastings St @ Glen Dr,8.75,509,Westbound E Hastings St @ Princess Ave,9.51,1,0,0,1,0.284,0.284,0.284,1,1
6614,004,Powell/UBC Exchange,Regular Bus,1,312245,16.5,16.5,17.0,608,Westbound University Blvd @ 5100 Block,16.27,610,Westbound University Blvd @ Acadia Rd,17.09,1,0,1,0,0.131,0.131,0.131,1,1
6712,335,Newton Exchange/Surrey Central Station,Regular Bus,0,314717,14.0,14.0,14.5,6118,Southbound 152 St @ 7900 Block,13.86,6119,Southbound 152 St @ 76 Ave,14.64,1,0,0,1,0.459,0.459,0.459,1,1
6728,410,Brighouse Station/22nd St Station,Regular Bus,1,313131,1.5,1.5,2.0,,,,2386,Westbound Ewen Ave @ Howes St,3.23,1,0,0,1,0.386,0.386,0.386,1,1
6636,049,49th Avenue,Regular Bus,0,312498,5.5,5.5,6.0,1901,Eastbound SW Marine Dr @ Kullahun Dr,5.26,1902,Eastbound W 41 Ave @ Crown St,6.1,1,0,0,1,0.459,0.459,0.459,1,1
6667,160,Port Coquitlam Station/Kootenay Loop,Express / Regional,0,312666,1.5,1.5,2.0,11614,Eastbound Hastings St @ Madison Ave,1.36,1859,Eastbound Hastings St @ Beta Ave,2.18,1,0,0,1,0.496,0.496,0.496,1,1
6738,502,Fraser Hwy,Express / Regional,0,317228,15.5,15.5,16.0,11331,Eastbound Fraser Hwy @ 64 Ave,15.23,8989,Eastbound Fraser Hwy @ 196 St,16.26,1,0,0,1,0.466,0.466,0.466,1,1
6705,321,King George Blvd,Regular Bus,1,312952,18.0,18.0,18.5,5529,Southbound King George Blvd @ 2900 Block,17.98,5533,Southbound 152 St @ King George Blvd,18.62,1,0,1,0,0.244,0.244,0.244,1,1
